#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B565AC
#Date Time: 2024-03-17 21:23:40.612.472.220
#Sample rate: 29994Hz
#Samples: 30000

Time (s),SPI MOSI,SPI MISO
-0.2757218,h10,h00
-0.27568846,h10,h00
-0.27565512,h10,h00
-0.27562178,h10,h00
-0.27558844,h10,h00
-0.2755551,h10,h00
-0.27552176,h10,h00
-0.27548842,h10,h00
-0.27545508,h10,h00
-0.27542174,h10,h00
-0.2753884,h10,h00
-0.27535506,h10,h00
-0.27532172,h10,h00
-0.27528838,h10,h00
-0.27525504,h10,h00
-0.2752217,h10,h00
-0.27518836,h10,h00
-0.27515502,h10,h00
-0.27512168,h10,h00
-0.27508834,h10,h00
-0.275055,h10,h00
-0.27502166,h10,h00
-0.27498832,h10,h00
-0.27495498,h10,h00
-0.27492164,h10,h00
-0.2748883,h10,h00
-0.27485496,h10,h00
-0.27482162,h10,h00
-0.27478828,h10,h00
-0.27475494,h10,h00
-0.2747216,h10,h00
-0.27468826,h10,h00
-0.27465492,h10,h00
-0.27462158,h10,h00
-0.27458824,h10,h00
-0.2745549,h10,h00
-0.27452156,h10,h00
-0.27448822,h10,h00
-0.27445488,h10,h00
-0.27442154,h10,h00
-0.2743882,h10,h00
-0.27435486,h10,h00
-0.27432152,h10,h00
-0.27428818,h10,h00
-0.27425484,h10,h00
-0.2742215,h10,h00
-0.27418816,h10,h00
-0.27415482,h10,h00
-0.27412148,h10,h00
-0.27408814,h10,h00
-0.2740548,h10,h00
-0.27402146,h10,h00
-0.27398812,h10,h00
-0.27395478,h10,h00
-0.27392144,h10,h00
-0.2738881,h10,h00
-0.27385476,h10,h00
-0.27382142,h10,h00
-0.27378808,h10,h00
-0.27375474,h10,h00
-0.2737214,h10,h00
-0.27368806,h10,h00
-0.27365472,h10,h00
-0.27362138,h10,h00
-0.27358804,h10,h00
-0.2735547,h10,h00
-0.27352136,h10,h00
-0.27348802,h10,h00
-0.27345468,h10,h00
-0.27342134,h10,h00
-0.273388,h10,h00
-0.27335466,h10,h00
-0.27332132,h10,h00
-0.27328798,h10,h00
-0.27325464,h10,h00
-0.2732213,h10,h00
-0.27318796,h10,h00
-0.27315462,h10,h00
-0.27312128,h10,h00
-0.27308794,h10,h00
-0.2730546,h10,h00
-0.27302126,h10,h00
-0.27298792,h10,h00
-0.27295458,h10,h00
-0.27292124,h10,h00
-0.2728879,h10,h00
-0.27285456,h10,h00
-0.27282122,h10,h00
-0.27278788,h10,h00
-0.27275454,h10,h00
-0.2727212,h10,h00
-0.27268786,h10,h00
-0.27265452,h10,h00
-0.27262118,h10,h00
-0.27258784,h10,h00
-0.2725545,h10,h00
-0.27252116,h10,h00
-0.27248782,h10,h00
-0.27245448,h10,h00
-0.27242114,h10,h00
-0.2723878,h10,h00
-0.27235446,h00,h00
-0.27232112,h00,h00
-0.27228778,h00,h00
-0.27225444,h00,h00
-0.2722211,h00,h00
-0.27218776,h00,h00
-0.27215442,h00,h00
-0.27212108,h00,h00
-0.27208774,h00,h00
-0.2720544,h00,h00
-0.27202106,h00,h00
-0.27198772,h00,h00
-0.27195438,h00,h00
-0.27192104,h00,h00
-0.2718877,h00,h00
-0.27185436,h00,h00
-0.27182102,h00,h00
-0.27178768,h00,h00
-0.27175434,h00,h00
-0.271721,h00,h00
-0.27168766,h00,h00
-0.27165432,h00,h00
-0.27162098,h00,h00
-0.27158764,h00,h00
-0.2715543,h00,h00
-0.27152096,h00,h00
-0.27148762,h00,h00
-0.27145428,h00,h00
-0.27142094,h00,h00
-0.2713876,h00,h00
-0.27135426,h00,h00
-0.27132092,h00,h00
-0.27128758,h00,h00
-0.27125424,h00,h00
-0.2712209,h00,h00
-0.27118756,h00,h00
-0.27115422,h00,h00
-0.27112088,h00,h00
-0.27108754,h00,h00
-0.2710542,h00,h00
-0.27102086,h00,h00
-0.27098752,h00,h00
-0.27095418,h00,h00
-0.27092084,h00,h00
-0.2708875,h00,h00
-0.27085416,h00,h00
-0.27082082,h00,h00
-0.27078748,h00,h00
-0.27075414,h00,h00
-0.2707208,h00,h00
-0.27068746,h00,h00
-0.27065412,h00,h00
-0.27062078,h00,h00
-0.27058744,h00,h00
-0.2705541,h00,h00
-0.27052076,h00,h00
-0.27048742,h00,h00
-0.27045408,h00,h00
-0.27042074,h00,h00
-0.2703874,h00,h00
-0.27035406,h00,h00
-0.27032072,h00,h00
-0.27028738,h00,h00
-0.27025404,h00,h00
-0.2702207,h00,h00
-0.27018736,h00,h00
-0.27015402,h00,h00
-0.27012068,h00,h00
-0.27008734,h00,h00
-0.270054,h00,h00
-0.27002066,h00,h00
-0.26998732,h00,h00
-0.26995398,h00,h00
-0.26992064,h00,h00
-0.2698873,h00,h00
-0.26985396,h00,h00
-0.26982062,h00,h00
-0.26978728,h00,h00
-0.26975394,h00,h00
-0.2697206,h00,h00
-0.26968726,h00,h00
-0.26965392,h00,h00
-0.26962058,h00,h00
-0.26958724,h00,h00
-0.2695539,h00,h00
-0.26952056,h00,h00
-0.26948722,h00,h00
-0.26945388,h00,h00
-0.26942054,h00,h00
-0.2693872,h00,h00
-0.26935386,h00,h00
-0.26932052,h00,h00
-0.26928718,h00,h00
-0.26925384,h00,h00
-0.2692205,h00,h00
-0.26918716,h00,h00
-0.26915382,h00,h00
-0.26912048,h00,h00
-0.26908714,h00,h00
-0.2690538,h00,h00
-0.26902046,h00,h00
-0.26898712,h00,h00
-0.26895378,h00,h00
-0.26892044,h00,h00
-0.2688871,h00,h00
-0.26885376,h00,h00
-0.26882042,h00,h00
-0.26878708,h00,h00
-0.26875374,h00,h00
-0.2687204,h00,h00
-0.26868706,h00,h00
-0.26865372,h00,h00
-0.26862038,h00,h00
-0.26858704,h00,h00
-0.2685537,h00,h00
-0.26852036,h00,h00
-0.26848702,h00,h00
-0.26845368,h00,h00
-0.26842034,h00,h00
-0.268387,h00,h00
-0.26835366,h00,h00
-0.26832032,h00,h00
-0.26828698,h00,h00
-0.26825364,h00,h00
-0.2682203,h00,h00
-0.26818696,h00,h00
-0.26815362,h00,h00
-0.26812028,h00,h00
-0.26808694,h00,h00
-0.2680536,h00,h00
-0.26802026,h00,h00
-0.26798692,h00,h00
-0.26795358,h00,h00
-0.26792024,h00,h00
-0.2678869,h00,h00
-0.26785356,h00,h00
-0.26782022,h00,h00
-0.26778688,h00,h00
-0.26775354,h00,h00
-0.2677202,h00,h00
-0.26768686,h00,h00
-0.26765352,h00,h00
-0.26762018,h00,h00
-0.26758684,h00,h00
-0.2675535,h00,h00
-0.26752016,h00,h00
-0.26748682,h00,h00
-0.26745348,h00,h00
-0.26742014,h00,h00
-0.2673868,h00,h00
-0.26735346,h00,h00
-0.26732012,h00,h00
-0.26728678,h00,h00
-0.26725344,h00,h00
-0.2672201,h00,h00
-0.26718676,h00,h00
-0.26715342,h00,h00
-0.26712008,h00,h00
-0.26708674,h00,h00
-0.2670534,h00,h00
-0.26702006,h00,h00
-0.26698672,h00,h00
-0.26695338,h00,h00
-0.26692004,h00,h00
-0.2668867,h00,h00
-0.26685336,h00,h00
-0.26682002,h00,h00
-0.26678668,h00,h00
-0.26675334,h00,h00
-0.26672,h00,h00
-0.26668666,h00,h00
-0.26665332,h00,h00
-0.26661998,h00,h00
-0.26658664,h00,h00
-0.2665533,h00,h00
-0.26651996,h00,h00
-0.26648662,h00,h00
-0.26645328,h00,h00
-0.26641994,h00,h00
-0.2663866,h00,h00
-0.26635326,h00,h00
-0.26631992,h00,h00
-0.26628658,h00,h00
-0.26625324,h00,h00
-0.2662199,h00,h00
-0.26618656,h00,h00
-0.26615322,h00,h00
-0.26611988,h00,h00
-0.26608654,h00,h00
-0.2660532,h00,h00
-0.26601986,h00,h00
-0.26598652,h00,h00
-0.26595318,h00,h00
-0.26591984,h00,h00
-0.2658865,h00,h00
-0.26585316,h00,h00
-0.26581982,h00,h00
-0.26578648,h00,h00
-0.26575314,h00,h00
-0.2657198,h00,h00
-0.26568646,h00,h00
-0.26565312,h00,h00
-0.26561978,h00,h00
-0.26558644,h00,h00
-0.2655531,h00,h00
-0.26551976,h00,h00
-0.26548642,h00,h00
-0.26545308,h00,h00
-0.26541974,h00,h00
-0.2653864,h00,h00
-0.26535306,h00,h00
-0.26531972,h00,h00
-0.26528638,h00,h00
-0.26525304,h00,h00
-0.2652197,h00,h00
-0.26518636,h00,h00
-0.26515302,h00,h00
-0.26511968,h00,h00
-0.26508634,h00,h00
-0.265053,h00,h00
-0.26501966,h00,h00
-0.26498632,h00,h00
-0.26495298,h00,h00
-0.26491964,h00,h00
-0.2648863,h00,h00
-0.26485296,h00,h00
-0.26481962,h00,h00
-0.26478628,h00,h00
-0.26475294,h00,h00
-0.2647196,h00,h00
-0.26468626,h00,h00
-0.26465292,h00,h00
-0.26461958,h00,h00
-0.26458624,h00,h00
-0.2645529,h00,h00
-0.26451956,h00,h00
-0.26448622,h00,h00
-0.26445288,h00,h00
-0.26441954,h00,h00
-0.2643862,h00,h00
-0.26435286,h00,h00
-0.26431952,h00,h00
-0.26428618,h00,h00
-0.26425284,h00,h00
-0.2642195,h00,h00
-0.26418616,h00,h00
-0.26415282,h00,h00
-0.26411948,h00,h00
-0.26408614,h00,h00
-0.2640528,h00,h00
-0.26401946,h00,h00
-0.26398612,h00,h00
-0.26395278,h00,h00
-0.26391944,h00,h00
-0.2638861,h00,h00
-0.26385276,h00,h00
-0.26381942,h00,h00
-0.26378608,h00,h00
-0.26375274,h00,h00
-0.2637194,h00,h00
-0.26368606,h00,h00
-0.26365272,h00,h00
-0.26361938,h00,h00
-0.26358604,h00,h00
-0.2635527,h00,h00
-0.26351936,h00,h00
-0.26348602,h00,h00
-0.26345268,h00,h00
-0.26341934,h00,h00
-0.263386,h00,h00
-0.26335266,h00,h00
-0.26331932,h00,h00
-0.26328598,h00,h00
-0.26325264,h00,h00
-0.2632193,h00,h00
-0.26318596,h00,h00
-0.26315262,h00,h00
-0.26311928,h00,h00
-0.26308594,h00,h00
-0.2630526,h00,h00
-0.26301926,h00,h00
-0.26298592,h00,h00
-0.26295258,h00,h00
-0.26291924,h00,h00
-0.2628859,h00,h00
-0.26285256,h00,h00
-0.26281922,h00,h00
-0.26278588,h00,h00
-0.26275254,h00,h00
-0.2627192,h00,h00
-0.26268586,h00,h00
-0.26265252,h00,h00
-0.26261918,h00,h00
-0.26258584,h00,h00
-0.2625525,h00,h00
-0.26251916,h00,h00
-0.26248582,h00,h00
-0.26245248,h00,h00
-0.26241914,h00,h00
-0.2623858,h00,h00
-0.26235246,h00,h00
-0.26231912,h00,h00
-0.26228578,h00,h00
-0.26225244,h00,h00
-0.2622191,h00,h00
-0.26218576,h00,h00
-0.26215242,h00,h00
-0.26211908,h00,h00
-0.26208574,h00,h00
-0.2620524,h00,h00
-0.26201906,h00,h00
-0.26198572,h00,h00
-0.26195238,h00,h00
-0.26191904,h00,h00
-0.2618857,h00,h00
-0.26185236,h00,h00
-0.26181902,h00,h00
-0.26178568,h00,h00
-0.26175234,h00,h00
-0.261719,h00,h00
-0.26168566,h00,h00
-0.26165232,h00,h00
-0.26161898,h00,h00
-0.26158564,h00,h00
-0.2615523,h00,h00
-0.26151896,h00,h00
-0.26148562,h00,h00
-0.26145228,h00,h00
-0.26141894,h00,h00
-0.2613856,h00,h00
-0.26135226,h00,h00
-0.26131892,h00,h00
-0.26128558,h00,h00
-0.26125224,h00,h00
-0.2612189,h00,h00
-0.26118556,h00,h00
-0.26115222,h00,h00
-0.26111888,h00,h00
-0.26108554,h00,h00
-0.2610522,h00,h00
-0.26101886,h00,h00
-0.26098552,h00,h00
-0.26095218,h00,h00
-0.26091884,h00,h00
-0.2608855,h00,h00
-0.26085216,h00,h00
-0.26081882,h00,h00
-0.26078548,h00,h00
-0.26075214,h00,h00
-0.2607188,h00,h00
-0.26068546,h00,h00
-0.26065212,h00,h00
-0.26061878,h00,h00
-0.26058544,h00,h00
-0.2605521,h00,h00
-0.26051876,h00,h00
-0.26048542,h00,h00
-0.26045208,h00,h00
-0.26041874,h00,h00
-0.2603854,h00,h00
-0.26035206,h00,h00
-0.26031872,h00,h00
-0.26028538,h00,h00
-0.26025204,h00,h00
-0.2602187,h00,h00
-0.26018536,h00,h00
-0.26015202,h00,h00
-0.26011868,h00,h00
-0.26008534,h00,h00
-0.260052,h00,h00
-0.26001866,h00,h00
-0.25998532,h00,h00
-0.25995198,h00,h00
-0.25991864,h00,h00
-0.2598853,h00,h00
-0.25985196,h00,h00
-0.25981862,h00,h00
-0.25978528,h00,h00
-0.25975194,h00,h00
-0.2597186,h00,h00
-0.25968526,h00,h00
-0.25965192,h00,h00
-0.25961858,h00,h00
-0.25958524,h00,h00
-0.2595519,h00,h00
-0.25951856,h00,h00
-0.25948522,h00,h00
-0.25945188,h00,h00
-0.25941854,h00,h00
-0.2593852,h00,h00
-0.25935186,h00,h00
-0.25931852,h00,h00
-0.25928518,h00,h00
-0.25925184,h00,h00
-0.2592185,h00,h00
-0.25918516,h00,h00
-0.25915182,h00,h00
-0.25911848,h00,h00
-0.25908514,h00,h00
-0.2590518,h00,h00
-0.25901846,h00,h00
-0.25898512,h00,h00
-0.25895178,h00,h00
-0.25891844,h00,h00
-0.2588851,h00,h00
-0.25885176,h00,h00
-0.25881842,h00,h00
-0.25878508,h00,h00
-0.25875174,h00,h00
-0.2587184,h00,h00
-0.25868506,h00,h00
-0.25865172,h00,h00
-0.25861838,h00,h00
-0.25858504,h00,h00
-0.2585517,h00,h00
-0.25851836,h00,h00
-0.25848502,h00,h00
-0.25845168,h00,h00
-0.25841834,h00,h00
-0.258385,h00,h00
-0.25835166,h00,h00
-0.25831832,h00,h00
-0.25828498,h00,h00
-0.25825164,h00,h00
-0.2582183,h00,h00
-0.25818496,h00,h00
-0.25815162,h00,h00
-0.25811828,h00,h00
-0.25808494,h00,h00
-0.2580516,h00,h00
-0.25801826,h00,h00
-0.25798492,h00,h00
-0.25795158,h00,h00
-0.25791824,h00,h00
-0.2578849,h00,h00
-0.25785156,h00,h00
-0.25781822,h00,h00
-0.25778488,h00,h00
-0.25775154,h00,h00
-0.2577182,h00,h00
-0.25768486,h00,h00
-0.25765152,h00,h00
-0.25761818,h00,h00
-0.25758484,h00,h00
-0.2575515,h00,h00
-0.25751816,h00,h00
-0.25748482,h00,h00
-0.25745148,h00,h00
-0.25741814,h00,h00
-0.2573848,h00,h00
-0.25735146,h00,h00
-0.25731812,h00,h00
-0.25728478,h00,h00
-0.25725144,h00,h00
-0.2572181,h00,h00
-0.25718476,h00,h00
-0.25715142,h00,h00
-0.25711808,h00,h00
-0.25708474,h00,h00
-0.2570514,h00,h00
-0.25701806,h00,h00
-0.25698472,h00,h00
-0.25695138,h00,h00
-0.25691804,h00,h00
-0.2568847,h00,h00
-0.25685136,h00,h00
-0.25681802,h00,h00
-0.25678468,h00,h00
-0.25675134,h00,h00
-0.256718,h00,h00
-0.25668466,h00,h00
-0.25665132,h00,h00
-0.25661798,h00,h00
-0.25658464,h00,h00
-0.2565513,h00,h00
-0.25651796,h00,h00
-0.25648462,h00,h00
-0.25645128,h00,h00
-0.25641794,h00,h00
-0.2563846,h00,h00
-0.25635126,h00,h00
-0.25631792,h00,h00
-0.25628458,h00,h00
-0.25625124,h00,h00
-0.2562179,h00,h00
-0.25618456,h00,h00
-0.25615122,h00,h00
-0.25611788,h00,h00
-0.25608454,h00,h00
-0.2560512,h00,h00
-0.25601786,h00,h00
-0.25598452,h00,h00
-0.25595118,h00,h00
-0.25591784,h00,h00
-0.2558845,h00,h00
-0.25585116,h00,h00
-0.25581782,h00,h00
-0.25578448,h00,h00
-0.25575114,h00,h00
-0.2557178,h00,h00
-0.25568446,h00,h00
-0.25565112,h00,h00
-0.25561778,h00,h00
-0.25558444,h00,h00
-0.2555511,h00,h00
-0.25551776,h00,h00
-0.25548442,h00,h00
-0.25545108,h00,h00
-0.25541774,h00,h00
-0.2553844,h00,h00
-0.25535106,h00,h00
-0.25531772,h00,h00
-0.25528438,h00,h00
-0.25525104,h00,h00
-0.2552177,h00,h00
-0.25518436,h00,h00
-0.25515102,h00,h00
-0.25511768,h00,h00
-0.25508434,h00,h00
-0.255051,h00,h00
-0.25501766,h00,h00
-0.25498432,h00,h00
-0.25495098,h00,h00
-0.25491764,h00,h00
-0.2548843,h00,h00
-0.25485096,h00,h00
-0.25481762,h00,h00
-0.25478428,h00,h00
-0.25475094,h00,h00
-0.2547176,h00,h00
-0.25468426,h00,h00
-0.25465092,h00,h00
-0.25461758,h00,h00
-0.25458424,h00,h00
-0.2545509,h00,h00
-0.25451756,h00,h00
-0.25448422,h00,h00
-0.25445088,h00,h00
-0.25441754,h00,h00
-0.2543842,h00,h00
-0.25435086,h00,h00
-0.25431752,h00,h00
-0.25428418,h00,h00
-0.25425084,h00,h00
-0.2542175,h00,h00
-0.25418416,h00,h00
-0.25415082,h00,h00
-0.25411748,h00,h00
-0.25408414,h00,h00
-0.2540508,h00,h00
-0.25401746,h00,h00
-0.25398412,h00,h00
-0.25395078,h00,h00
-0.25391744,h00,h00
-0.2538841,h00,h00
-0.25385076,h00,h00
-0.25381742,h00,h00
-0.25378408,h00,h00
-0.25375074,h00,h00
-0.2537174,h00,h00
-0.25368406,h00,h00
-0.25365072,h00,h00
-0.25361738,h00,h00
-0.25358404,h00,h00
-0.2535507,h00,h00
-0.25351736,h00,h00
-0.25348402,h00,h00
-0.25345068,h00,h00
-0.25341734,h00,h00
-0.253384,h00,h00
-0.25335066,h00,h00
-0.25331732,h00,h00
-0.25328398,h00,h00
-0.25325064,h00,h00
-0.2532173,h00,h00
-0.25318396,h00,h00
-0.25315062,h00,h00
-0.25311728,h00,h00
-0.25308394,h00,h00
-0.2530506,h00,h00
-0.25301726,h00,h00
-0.25298392,h00,h00
-0.25295058,h00,h00
-0.25291724,h00,h00
-0.2528839,h00,h00
-0.25285056,h00,h00
-0.25281722,h00,h00
-0.25278388,h00,h00
-0.25275054,h00,h00
-0.2527172,h00,h00
-0.25268386,h00,h00
-0.25265052,h00,h00
-0.25261718,h00,h00
-0.25258384,h00,h00
-0.2525505,h00,h00
-0.25251716,h00,h00
-0.25248382,h00,h00
-0.25245048,h00,h00
-0.25241714,h00,h00
-0.2523838,h00,h00
-0.25235046,h00,h00
-0.25231712,h00,h00
-0.25228378,h00,h00
-0.25225044,h00,h00
-0.2522171,h00,h00
-0.25218376,h00,h00
-0.25215042,h00,h00
-0.25211708,h00,h00
-0.25208374,h00,h00
-0.2520504,h00,h00
-0.25201706,h00,h00
-0.25198372,h00,h00
-0.25195038,h00,h00
-0.25191704,h00,h00
-0.2518837,h00,h00
-0.25185036,h00,h00
-0.25181702,h00,h00
-0.25178368,h00,h00
-0.25175034,h00,h00
-0.251717,h00,h00
-0.25168366,h00,h00
-0.25165032,h00,h00
-0.25161698,h00,h00
-0.25158364,h00,h00
-0.2515503,h00,h00
-0.25151696,h00,h00
-0.25148362,h00,h00
-0.25145028,h00,h00
-0.25141694,h00,h00
-0.2513836,h00,h00
-0.25135026,h00,h00
-0.25131692,h00,h00
-0.25128358,h00,h00
-0.25125024,h00,h00
-0.2512169,h00,h00
-0.25118356,h00,h00
-0.25115022,h00,h00
-0.25111688,h00,h00
-0.25108354,h00,h00
-0.2510502,h00,h00
-0.25101686,h00,h00
-0.25098352,h00,h00
-0.25095018,h00,h00
-0.25091684,h00,h00
-0.2508835,h00,h00
-0.25085016,h00,h00
-0.25081682,h00,h00
-0.25078348,h00,h00
-0.25075014,h00,h00
-0.2507168,h00,h00
-0.25068346,h00,h00
-0.25065012,h00,h00
-0.25061678,h00,h00
-0.25058344,h00,h00
-0.2505501,h00,h00
-0.25051676,h00,h00
-0.25048342,h00,h00
-0.25045008,h00,h00
-0.25041674,h00,h00
-0.2503834,h00,h00
-0.25035006,h00,h00
-0.25031672,h00,h00
-0.25028338,h00,h00
-0.25025004,h00,h00
-0.2502167,h00,h00
-0.25018336,h00,h00
-0.25015002,h00,h00
-0.25011668,h00,h00
-0.25008334,h00,h00
-0.25005,h00,h00
-0.25001666,h00,h00
-0.24998332,h00,h00
-0.24994998,h00,h00
-0.24991664,h00,h00
-0.2498833,h00,h00
-0.24984996,h00,h00
-0.24981662,h00,h00
-0.24978328,h00,h00
-0.24974994,h00,h00
-0.2497166,h00,h00
-0.24968326,h00,h00
-0.24964992,h00,h00
-0.24961658,h00,h00
-0.24958324,h00,h00
-0.2495499,h00,h00
-0.24951656,h00,h00
-0.24948322,h00,h00
-0.24944988,h00,h00
-0.24941654,h00,h00
-0.2493832,h00,h00
-0.24934986,h00,h00
-0.24931652,h00,h00
-0.24928318,h00,h00
-0.24924984,h00,h00
-0.2492165,h00,h00
-0.24918316,h00,h00
-0.24914982,h00,h00
-0.24911648,h00,h00
-0.24908314,h00,h00
-0.2490498,h00,h00
-0.24901646,h00,h00
-0.24898312,h00,h00
-0.24894978,h00,h00
-0.24891644,h00,h00
-0.2488831,h00,h00
-0.24884976,h00,h00
-0.24881642,h00,h00
-0.24878308,h00,h00
-0.24874974,h00,h00
-0.2487164,h00,h00
-0.24868306,h00,h00
-0.24864972,h00,h00
-0.24861638,h00,h00
-0.24858304,h00,h00
-0.2485497,h00,h00
-0.24851636,h00,h00
-0.24848302,h00,h00
-0.24844968,h00,h00
-0.24841634,h00,h00
-0.248383,h00,h00
-0.24834966,h00,h00
-0.24831632,h00,h00
-0.24828298,h00,h00
-0.24824964,h00,h00
-0.2482163,h00,h00
-0.24818296,h00,h00
-0.24814962,h00,h00
-0.24811628,h00,h00
-0.24808294,h00,h00
-0.2480496,h00,h00
-0.24801626,h00,h00
-0.24798292,h00,h00
-0.24794958,h00,h00
-0.24791624,h00,h00
-0.2478829,h00,h00
-0.24784956,h00,h00
-0.24781622,h00,h00
-0.24778288,h00,h00
-0.24774954,h00,h00
-0.2477162,h00,h00
-0.24768286,h00,h00
-0.24764952,h00,h00
-0.24761618,h00,h00
-0.24758284,h00,h00
-0.2475495,h00,h00
-0.24751616,h00,h00
-0.24748282,h00,h00
-0.24744948,h00,h00
-0.24741614,h00,h00
-0.2473828,h00,h00
-0.24734946,h00,h00
-0.24731612,h00,h00
-0.24728278,h00,h00
-0.24724944,h00,h00
-0.2472161,h00,h00
-0.24718276,h00,h00
-0.24714942,h00,h00
-0.24711608,h00,h00
-0.24708274,h00,h00
-0.2470494,h00,h00
-0.24701606,h00,h00
-0.24698272,h00,h00
-0.24694938,h00,h00
-0.24691604,h00,h00
-0.2468827,h00,h00
-0.24684936,h00,h00
-0.24681602,h00,h00
-0.24678268,h00,h00
-0.24674934,h00,h00
-0.246716,h00,h00
-0.24668266,h00,h00
-0.24664932,h00,h00
-0.24661598,h00,h00
-0.24658264,h00,h00
-0.2465493,h00,h00
-0.24651596,h00,h00
-0.24648262,h00,h00
-0.24644928,h00,h00
-0.24641594,h00,h00
-0.2463826,h00,h00
-0.24634926,h00,h00
-0.24631592,h00,h00
-0.24628258,h00,h00
-0.24624924,h00,h00
-0.2462159,h00,h00
-0.24618256,h00,h00
-0.24614922,h00,h00
-0.24611588,h00,h00
-0.24608254,h00,h00
-0.2460492,h00,h00
-0.24601586,h00,h00
-0.24598252,h00,h00
-0.24594918,h00,h00
-0.24591584,h00,h00
-0.2458825,h00,h00
-0.24584916,h00,h00
-0.24581582,h00,h00
-0.24578248,h00,h00
-0.24574914,h00,h00
-0.2457158,h00,h00
-0.24568246,h00,h00
-0.24564912,h00,h00
-0.24561578,h00,h00
-0.24558244,h00,h00
-0.2455491,h00,h00
-0.24551576,h00,h00
-0.24548242,h00,h00
-0.24544908,h00,h00
-0.24541574,h00,h00
-0.2453824,h00,h00
-0.24534906,h00,h00
-0.24531572,h00,h00
-0.24528238,h00,h00
-0.24524904,h00,h00
-0.2452157,h00,h00
-0.24518236,h00,h00
-0.24514902,h00,h00
-0.24511568,h00,h00
-0.24508234,h00,h00
-0.245049,h00,h00
-0.24501566,h00,h00
-0.24498232,h00,h00
-0.24494898,h00,h00
-0.24491564,h00,h00
-0.2448823,h00,h00
-0.24484896,h00,h00
-0.24481562,h00,h00
-0.24478228,h00,h00
-0.24474894,h00,h00
-0.2447156,h00,h00
-0.24468226,h00,h00
-0.24464892,h00,h00
-0.24461558,h00,h00
-0.24458224,h00,h00
-0.2445489,h00,h00
-0.24451556,h00,h00
-0.24448222,h00,h00
-0.24444888,h00,h00
-0.24441554,h00,h00
-0.2443822,h00,h00
-0.24434886,h00,h00
-0.24431552,h00,h00
-0.24428218,h00,h00
-0.24424884,h00,h00
-0.2442155,h00,h00
-0.24418216,h00,h00
-0.24414882,h00,h00
-0.24411548,h00,h00
-0.24408214,h00,h00
-0.2440488,h00,h00
-0.24401546,h00,h00
-0.24398212,h00,h00
-0.24394878,h00,h00
-0.24391544,h00,h00
-0.2438821,h00,h00
-0.24384876,h00,h00
-0.24381542,h00,h00
-0.24378208,h00,h00
-0.24374874,h00,h00
-0.2437154,h00,h00
-0.24368206,h00,h00
-0.24364872,h00,h00
-0.24361538,h00,h00
-0.24358204,h00,h00
-0.2435487,h00,h00
-0.24351536,h00,h00
-0.24348202,h00,h00
-0.24344868,h00,h00
-0.24341534,h00,h00
-0.243382,h00,h00
-0.24334866,h00,h00
-0.24331532,h00,h00
-0.24328198,h00,h00
-0.24324864,h00,h00
-0.2432153,h00,h00
-0.24318196,h00,h00
-0.24314862,h00,h00
-0.24311528,h00,h00
-0.24308194,h00,h00
-0.2430486,h00,h00
-0.24301526,h00,h00
-0.24298192,h00,h00
-0.24294858,h00,h00
-0.24291524,h00,h00
-0.2428819,h00,h00
-0.24284856,h00,h00
-0.24281522,h00,h00
-0.24278188,h00,h00
-0.24274854,h00,h00
-0.2427152,h00,h00
-0.24268186,h00,h00
-0.24264852,h00,h00
-0.24261518,h00,h00
-0.24258184,h00,h00
-0.2425485,h00,h00
-0.24251516,h00,h00
-0.24248182,h00,h00
-0.24244848,h00,h00
-0.24241514,h00,h00
-0.2423818,h00,h00
-0.24234846,h00,h00
-0.24231512,h00,h00
-0.24228178,h00,h00
-0.24224844,h00,h00
-0.2422151,h00,h00
-0.24218176,h00,h00
-0.24214842,h00,h00
-0.24211508,h00,h00
-0.24208174,h00,h00
-0.2420484,h00,h00
-0.24201506,h00,h00
-0.24198172,h00,h00
-0.24194838,h00,h00
-0.24191504,h00,h00
-0.2418817,h00,h00
-0.24184836,h00,h00
-0.24181502,h00,h00
-0.24178168,h00,h00
-0.24174834,h00,h00
-0.241715,h00,h00
-0.24168166,h00,h00
-0.24164832,h00,h00
-0.24161498,h00,h00
-0.24158164,h00,h00
-0.2415483,h00,h00
-0.24151496,h00,h00
-0.24148162,h00,h00
-0.24144828,h00,h00
-0.24141494,h00,h00
-0.2413816,h00,h00
-0.24134826,h00,h00
-0.24131492,h00,h00
-0.24128158,h00,h00
-0.24124824,h00,h00
-0.2412149,h00,h00
-0.24118156,h00,h00
-0.24114822,h00,h00
-0.24111488,h00,h00
-0.24108154,h00,h00
-0.2410482,h00,h00
-0.24101486,h00,h00
-0.24098152,h00,h00
-0.24094818,h00,h00
-0.24091484,h00,h00
-0.2408815,h00,h00
-0.24084816,h00,h00
-0.24081482,h00,h00
-0.24078148,h00,h00
-0.24074814,h00,h00
-0.2407148,h00,h00
-0.24068146,h00,h00
-0.24064812,h00,h00
-0.24061478,h00,h00
-0.24058144,h00,h00
-0.2405481,h00,h00
-0.24051476,h00,h00
-0.24048142,h00,h00
-0.24044808,h00,h00
-0.24041474,h00,h00
-0.2403814,h00,h00
-0.24034806,h00,h00
-0.24031472,h00,h00
-0.24028138,h00,h00
-0.24024804,h00,h00
-0.2402147,h00,h00
-0.24018136,h00,h00
-0.24014802,h00,h00
-0.24011468,h00,h00
